SLB origin time,SLB Horizontal Difference,SLB Depth Difference,SLB Total Difference,Year/Mo. Category
07/08/2012 00:22:49.559,1698.23,387.00,1741.76,2012/July/Aug
07/08/2012 05:12:22.218,1657.69,364.00,1697.18,2012/July/Aug
07/08/2012 09:54:28.127,1641.94,406.00,1691.40,2012/July/Aug
07/08/2012 15:18:34.768,1642.10,387.00,1687.08,2012/July/Aug
07/08/2012 15:26:42.718,1702.12,392.00,1746.68,2012/July/Aug
08/08/2012 02:15:46.947,1669.26,383.00,1712.64,2012/July/Aug
08/08/2012 14:16:24.912,1905.36,414.00,1949.82,2012/July/Aug
08/08/2012 16:05:45.468,1673.41,434.00,1728.77,2012/July/Aug
09/08/2012 05:51:22.422,1647.62,521.00,1728.03,2012/July/Aug
09/08/2012 14:54:01.856,1682.90,300.00,1709.43,2012/July/Aug
09/08/2012 19:52:12.390,2061.16,217.00,2072.55,2012/July/Aug
10/08/2012 10:10:42.614,1663.03,361.00,1701.76,2012/July/Aug
10/08/2012 11:49:26.944,2033.76,283.00,2053.36,2012/July/Aug
10/08/2012 14:28:13.194,1699.96,339.00,1733.44,2012/July/Aug
11/08/2012 14:29:58.543,1643.55,266.00,1664.93,2012/July/Aug
11/08/2012 17:10:27.508,1666.72,363.00,1705.79,2012/July/Aug
12/08/2012 04:08:21.980,1651.97,352.00,1689.06,2012/July/Aug
12/08/2012 05:31:25.506,1689.82,269.00,1711.10,2012/July/Aug
12/08/2012 13:58:03.891,1634.33,445.00,1693.83,2012/July/Aug
12/08/2012 16:49:32.408,1652.63,186.00,1663.06,2012/July/Aug
15/08/2012 09:42:47.476,1691.80,277.00,1714.33,2012/July/Aug
17/08/2012 03:19:41.654,2010.33,630.00,2106.74,2012/July/Aug
17/08/2012 04:54:42.934,1650.21,330.00,1682.88,2012/July/Aug
18/08/2012 01:43:14.142,1653.44,414.00,1704.48,2012/July/Aug
18/08/2012 11:32:12.196,1655.23,85.00,1657.41,2012/July/Aug
18/08/2012 23:18:01.556,1648.46,429.00,1703.37,2012/July/Aug
20/08/2012 22:17:35.867,1666.36,553.00,1755.72,2012/July/Aug
21/08/2012 04:22:50.063,1682.10,404.00,1729.94,2012/July/Aug
21/08/2012 08:23:43.686,2024.48,383.00,2060.39,2012/July/Aug
22/08/2012 06:53:13.710,1660.68,414.00,1711.50,2012/July/Aug
24/08/2012 14:07:28.875,1610.43,726.00,1766.51,2012/July/Aug
24/08/2012 20:29:43.382,1642.12,340.00,1676.94,2012/July/Aug
24/08/2012 20:38:08.918,1686.80,345.00,1721.72,2012/July/Aug
25/08/2012 00:38:34.475,1656.89,487.00,1726.98,2012/July/Aug
25/08/2012 18:34:33.770,1629.18,574.00,1727.34,2012/July/Aug
26/08/2012 00:27:47.979,1666.93,152.00,1673.84,2012/July/Aug
26/08/2012 01:25:39.690,1662.86,382.00,1706.17,2012/July/Aug
26/08/2012 17:16:02.735,1694.69,358.00,1732.09,2012/July/Aug
26/08/2012 22:10:27.118,1639.85,152.00,1646.88,2012/July/Aug
27/08/2012 03:03:06.015,1594.44,425.00,1650.11,2012/July/Aug
27/08/2012 09:15:17.865,1750.25,403.00,1796.05,2012/July/Aug
27/08/2012 12:48:58.539,1692.31,192.00,1703.16,2012/July/Aug
28/08/2012 10:17:38.344,1590.91,375.00,1634.51,2012/July/Aug
29/08/2012 04:15:11.716,1680.37,653.00,1802.79,2012/July/Aug
31/08/2012 09:12:14.738,1677.75,717.00,1824.54,2012/July/Aug
01/09/2012 05:19:32.011,1585.83,525.00,1670.48,2012/Sep/Oct
02/09/2012 22:06:40.930,1671.95,668.00,1800.46,2012/Sep/Oct
03/09/2012 04:58:04.838,1680.08,443.00,1737.50,2012/Sep/Oct
03/09/2012 14:45:50.707,1657.58,457.00,1719.43,2012/Sep/Oct
05/09/2012 01:16:01.699,1971.55,431.00,2018.11,2012/Sep/Oct
05/09/2012 04:16:30.687,1663.46,75.00,1665.15,2012/Sep/Oct
05/09/2012 07:31:36.933,1639.21,429.00,1694.42,2012/Sep/Oct
05/09/2012 09:05:14.339,1678.30,339.00,1712.20,2012/Sep/Oct
05/09/2012 09:52:26.797,1573.16,320.00,1605.37,2012/Sep/Oct
05/09/2012 15:48:37.642,2037.69,372.00,2071.37,2012/Sep/Oct
05/09/2012 22:06:46.681,1972.19,305.00,1995.64,2012/Sep/Oct
05/09/2012 22:06:56.929,1684.19,327.00,1715.64,2012/Sep/Oct
05/09/2012 22:17:56.303,1648.62,317.00,1678.82,2012/Sep/Oct
06/09/2012 01:48:07.722,1687.54,300.00,1714.00,2012/Sep/Oct
06/09/2012 04:06:41.155,1568.33,328.00,1602.26,2012/Sep/Oct
06/09/2012 05:42:47.314,1689.65,301.00,1716.25,2012/Sep/Oct
06/09/2012 16:18:47.265,2047.33,462.00,2098.81,2012/Sep/Oct
06/09/2012 16:24:02.907,1571.64,524.00,1656.69,2012/Sep/Oct
06/09/2012 16:24:04.035,1682.96,507.00,1757.67,2012/Sep/Oct
06/09/2012 21:46:31.816,1628.45,462.00,1692.71,2012/Sep/Oct
06/09/2012 23:56:42.002,1610.08,443.00,1669.91,2012/Sep/Oct
07/09/2012 18:29:22.733,2087.44,433.00,2131.87,2012/Sep/Oct
07/09/2012 22:38:24.404,1668.08,392.00,1713.52,2012/Sep/Oct
07/09/2012 22:38:27.251,1667.65,374.00,1709.08,2012/Sep/Oct
08/09/2012 02:16:57.312,1624.26,237.00,1641.46,2012/Sep/Oct
08/09/2012 02:47:32.348,1653.20,315.00,1682.94,2012/Sep/Oct
08/09/2012 11:16:09.184,1641.05,541.00,1727.93,2012/Sep/Oct
08/09/2012 20:01:28.485,1600.56,452.00,1663.16,2012/Sep/Oct
08/09/2012 20:13:06.719,2034.57,344.00,2063.45,2012/Sep/Oct
08/09/2012 23:05:25.483,1655.12,536.00,1739.75,2012/Sep/Oct
08/09/2012 23:38:06.720,1577.79,355.00,1617.23,2012/Sep/Oct
08/09/2012 23:38:58.703,1574.73,323.00,1607.52,2012/Sep/Oct
08/09/2012 23:40:06.401,1699.72,377.00,1741.03,2012/Sep/Oct
09/09/2012 00:33:17.990,1884.08,441.00,1935.01,2012/Sep/Oct
09/09/2012 08:07:41.960,1595.21,620.00,1711.46,2012/Sep/Oct
10/09/2012 02:57:37.338,1687.79,425.00,1740.47,2012/Sep/Oct
10/09/2012 06:23:53.595,1553.20,509.00,1634.48,2012/Sep/Oct
10/09/2012 07:45:18.454,1575.36,300.00,1603.67,2012/Sep/Oct
10/09/2012 13:22:21.171,1633.84,392.00,1680.21,2012/Sep/Oct
10/09/2012 13:51:01.510,1544.48,379.00,1590.30,2012/Sep/Oct
10/09/2012 15:16:27.705,1618.78,399.00,1667.23,2012/Sep/Oct
10/09/2012 17:53:47.997,1609.06,492.00,1682.60,2012/Sep/Oct
10/09/2012 22:16:59.658,1594.78,714.00,1747.32,2012/Sep/Oct
11/09/2012 03:20:09.521,1532.64,395.00,1582.73,2012/Sep/Oct
11/09/2012 12:29:41.120,1530.49,263.00,1552.92,2012/Sep/Oct
11/09/2012 14:10:15.626,1701.10,280.00,1723.99,2012/Sep/Oct
11/09/2012 20:17:48.114,1541.90,456.00,1607.92,2012/Sep/Oct
12/09/2012 00:16:25.219,1648.94,399.00,1696.53,2012/Sep/Oct
12/09/2012 12:22:16.198,1526.36,400.00,1577.90,2012/Sep/Oct
14/09/2012 02:39:57.412,1570.67,371.00,1613.89,2012/Sep/Oct
14/09/2012 03:21:02.650,1664.32,678.00,1797.12,2012/Sep/Oct
14/09/2012 04:35:30.179,1272.24,432.00,1343.58,2012/Sep/Oct
14/09/2012 05:04:19.334,1208.54,340.00,1255.45,2012/Sep/Oct
14/09/2012 11:47:32.068,1197.30,160.00,1207.94,2012/Sep/Oct
14/09/2012 16:01:38.510,1354.45,325.00,1392.90,2012/Sep/Oct
15/09/2012 05:00:38.373,1201.46,444.00,1280.87,2012/Sep/Oct
15/09/2012 07:07:02.432,1188.60,425.00,1262.30,2012/Sep/Oct
15/09/2012 20:17:05.014,1366.98,628.00,1504.33,2012/Sep/Oct
16/09/2012 09:20:10.461,1147.16,627.00,1307.33,2012/Sep/Oct
16/09/2012 10:39:42.717,1328.52,372.00,1379.62,2012/Sep/Oct
16/09/2012 11:00:37.237,1391.56,615.00,1521.40,2012/Sep/Oct
17/09/2012 09:23:35.490,1149.42,288.00,1184.96,2012/Sep/Oct
17/09/2012 09:37:14.282,1171.80,319.00,1214.44,2012/Sep/Oct
17/09/2012 09:38:23.218,1112.06,276.00,1145.80,2012/Sep/Oct
17/09/2012 09:41:32.587,1171.90,283.00,1205.59,2012/Sep/Oct
17/09/2012 10:14:08.577,1107.42,334.00,1156.69,2012/Sep/Oct
17/09/2012 10:43:19.523,1310.73,340.00,1354.11,2012/Sep/Oct
17/09/2012 10:45:20.636,1104.00,332.00,1152.84,2012/Sep/Oct
17/09/2012 10:53:37.692,1395.98,318.00,1431.74,2012/Sep/Oct
17/09/2012 11:03:50.312,1429.49,311.00,1462.93,2012/Sep/Oct
17/09/2012 11:08:01.015,1485.59,334.00,1522.67,2012/Sep/Oct
17/09/2012 11:08:28.620,1097.80,353.00,1153.16,2012/Sep/Oct
17/09/2012 11:10:03.159,1505.12,341.00,1543.26,2012/Sep/Oct
17/09/2012 11:13:42.924,1445.63,318.00,1480.19,2012/Sep/Oct
17/09/2012 11:20:45.440,1308.92,328.00,1349.39,2012/Sep/Oct
17/09/2012 11:21:32.405,1021.76,314.00,1068.92,2012/Sep/Oct
17/09/2012 11:56:56.691,1530.58,338.00,1567.46,2012/Sep/Oct
17/09/2012 11:57:12.237,1530.69,338.00,1567.56,2012/Sep/Oct
17/09/2012 12:10:07.345,1512.64,272.00,1536.90,2012/Sep/Oct
17/09/2012 12:22:44.353,999.48,294.00,1041.83,2012/Sep/Oct
17/09/2012 12:26:01.832,1357.09,324.00,1395.23,2012/Sep/Oct
17/09/2012 13:06:51.441,1125.36,364.00,1182.76,2012/Sep/Oct
17/09/2012 13:28:49.334,961.18,310.00,1009.93,2012/Sep/Oct
17/09/2012 14:03:28.244,925.84,287.00,969.31,2012/Sep/Oct
17/09/2012 14:41:31.490,917.49,357.00,984.49,2012/Sep/Oct
17/09/2012 15:02:01.424,973.49,378.00,1044.30,2012/Sep/Oct
17/09/2012 15:14:27.734,1423.47,326.00,1460.32,2012/Sep/Oct
17/09/2012 15:42:21.657,1123.14,352.00,1177.00,2012/Sep/Oct
17/09/2012 15:46:55.071,897.03,428.00,993.90,2012/Sep/Oct
17/09/2012 16:13:33.855,1291.45,345.00,1336.73,2012/Sep/Oct
17/09/2012 16:24:21.754,905.99,137.00,916.29,2012/Sep/Oct
17/09/2012 17:20:12.463,1510.99,427.00,1570.17,2012/Sep/Oct
17/09/2012 18:02:46.050,1516.65,373.00,1561.84,2012/Sep/Oct
17/09/2012 18:05:12.215,1502.52,336.00,1539.63,2012/Sep/Oct
17/09/2012 19:25:22.932,1556.51,347.00,1594.72,2012/Sep/Oct
17/09/2012 23:48:17.480,1625.46,358.00,1664.42,2012/Sep/Oct
18/09/2012 00:29:55.899,1645.87,276.00,1668.85,2012/Sep/Oct
18/09/2012 01:30:29.946,1674.39,349.00,1710.38,2012/Sep/Oct
18/09/2012 03:07:53.512,1673.68,384.00,1717.16,2012/Sep/Oct
18/09/2012 11:40:56.879,1671.11,367.00,1710.94,2012/Sep/Oct
18/09/2012 14:02:08.487,1539.96,304.00,1569.68,2012/Sep/Oct
18/09/2012 14:26:53.169,1650.55,333.00,1683.81,2012/Sep/Oct
18/09/2012 15:27:02.053,1469.73,286.00,1497.30,2012/Sep/Oct
18/09/2012 21:41:21.717,1664.39,341.00,1698.96,2012/Sep/Oct
20/09/2012 14:19:20.029,1659.73,399.00,1707.01,2012/Sep/Oct
20/09/2012 20:27:34.017,1495.18,101.00,1498.59,2012/Sep/Oct
21/09/2012 01:16:10.918,1699.70,427.00,1752.52,2012/Sep/Oct
21/09/2012 01:16:20.808,1709.65,443.00,1766.11,2012/Sep/Oct
21/09/2012 01:33:16.722,1531.45,415.00,1586.68,2012/Sep/Oct
21/09/2012 01:37:19.003,1512.58,121.00,1517.41,2012/Sep/Oct
21/09/2012 03:27:31.249,1665.13,446.00,1723.83,2012/Sep/Oct
21/09/2012 04:23:43.398,1703.23,482.00,1770.12,2012/Sep/Oct
22/09/2012 00:30:27.264,1680.19,325.00,1711.33,2012/Sep/Oct
22/09/2012 04:27:11.607,1733.11,345.00,1767.12,2012/Sep/Oct
22/09/2012 12:28:53.967,1601.75,313.00,1632.05,2012/Sep/Oct
22/09/2012 15:03:34.928,1675.60,310.00,1704.04,2012/Sep/Oct
23/09/2012 02:21:09.885,1706.69,386.00,1749.79,2012/Sep/Oct
23/09/2012 11:17:58.755,1789.56,581.00,1881.51,2012/Sep/Oct
23/09/2012 17:16:05.204,1225.58,422.00,1296.20,2012/Sep/Oct
23/09/2012 22:40:42.801,1260.64,373.00,1314.67,2012/Sep/Oct
23/09/2012 22:51:55.519,1343.95,405.00,1403.65,2012/Sep/Oct
24/09/2012 03:51:58.598,1301.31,264.00,1327.82,2012/Sep/Oct
24/09/2012 03:55:13.244,1178.46,249.00,1204.47,2012/Sep/Oct
24/09/2012 03:57:29.633,1338.65,242.00,1360.35,2012/Sep/Oct
24/09/2012 04:27:49.426,1245.18,457.00,1326.39,2012/Sep/Oct
24/09/2012 10:31:46.698,1328.03,116.00,1333.08,2012/Sep/Oct
24/09/2012 10:56:57.043,1264.25,405.00,1327.54,2012/Sep/Oct
24/09/2012 13:11:58.210,1252.45,122.00,1258.38,2012/Sep/Oct
24/09/2012 20:38:58.990,1246.24,428.00,1317.68,2012/Sep/Oct
25/09/2012 00:19:37.329,1251.40,391.00,1311.06,2012/Sep/Oct
25/09/2012 02:04:03.896,1298.12,573.00,1418.95,2012/Sep/Oct
25/09/2012 04:50:11.269,1289.32,656.00,1446.61,2012/Sep/Oct
25/09/2012 04:50:37.543,1330.44,540.00,1435.85,2012/Sep/Oct
25/09/2012 07:31:18.710,1377.55,251.00,1400.23,2012/Sep/Oct
27/09/2012 05:03:46.482,1215.47,366.00,1269.38,2012/Sep/Oct
27/09/2012 12:37:23.510,1280.68,427.00,1349.99,2012/Sep/Oct
28/09/2012 03:11:43.559,1250.32,193.00,1265.12,2012/Sep/Oct
28/09/2012 11:08:31.706,1177.86,410.00,1247.18,2012/Sep/Oct
28/09/2012 19:48:52.622,1263.23,575.00,1387.94,2012/Sep/Oct
28/09/2012 20:59:34.719,1273.25,434.00,1345.18,2012/Sep/Oct
29/09/2012 07:04:09.253,1168.97,540.00,1287.67,2012/Sep/Oct
01/10/2012 13:15:50.672,1338.10,468.00,1417.58,2012/Sep/Oct
01/10/2012 23:31:52.072,1240.58,725.00,1436.89,2012/Sep/Oct
04/10/2012 02:34:56.656,1370.09,632.00,1508.83,2012/Sep/Oct
04/10/2012 05:26:29.660,1243.76,578.00,1371.51,2012/Sep/Oct
04/10/2012 09:03:57.660,1270.81,368.00,1323.02,2012/Sep/Oct
04/10/2012 13:21:01.398,1390.12,564.00,1500.17,2012/Sep/Oct
04/10/2012 23:39:10.913,1259.38,196.00,1274.54,2012/Sep/Oct
05/10/2012 19:39:08.005,1229.33,406.00,1294.63,2012/Sep/Oct
06/10/2012 00:22:56.705,1336.92,586.00,1459.71,2012/Sep/Oct
06/10/2012 09:13:30.914,1252.66,393.00,1312.86,2012/Sep/Oct
06/10/2012 13:39:50.160,1240.99,318.00,1281.09,2012/Sep/Oct
06/10/2012 14:34:31.852,1311.50,553.00,1423.32,2012/Sep/Oct
07/10/2012 04:13:55.726,1231.97,170.00,1243.65,2012/Sep/Oct
07/10/2012 04:14:17.563,1223.68,182.00,1237.14,2012/Sep/Oct
07/10/2012 09:05:14.532,1217.35,365.00,1270.89,2012/Sep/Oct
07/10/2012 21:42:31.000,1355.01,-238.00,1375.75,2012/Sep/Oct
07/10/2012 21:51:11.222,1314.66,-207.00,1330.86,2012/Sep/Oct
08/10/2012 02:00:36.357,1249.93,-228.00,1270.55,2012/Sep/Oct
08/10/2012 03:22:51.783,1263.79,464.00,1346.28,2012/Sep/Oct
08/10/2012 05:44:40.396,1307.53,-278.00,1336.76,2012/Sep/Oct
08/10/2012 07:39:35.932,1237.73,581.00,1367.31,2012/Sep/Oct
08/10/2012 13:25:32.926,1264.49,-243.00,1287.63,2012/Sep/Oct
08/10/2012 23:30:49.761,1263.95,387.00,1321.87,2012/Sep/Oct
09/10/2012 05:30:48.846,1212.79,-219.00,1232.40,2012/Sep/Oct
09/10/2012 16:39:36.347,1225.16,546.00,1341.31,2012/Sep/Oct
10/10/2012 00:12:18.473,1320.11,730.00,1508.51,2012/Sep/Oct
10/10/2012 00:16:42.537,1291.29,739.00,1487.80,2012/Sep/Oct
10/10/2012 01:23:55.356,1309.41,707.00,1488.09,2012/Sep/Oct
10/10/2012 01:23:57.618,1197.16,668.00,1370.92,2012/Sep/Oct
10/10/2012 01:27:18.285,1214.76,685.00,1394.59,2012/Sep/Oct
10/10/2012 03:15:57.063,1206.86,694.00,1392.18,2012/Sep/Oct
10/10/2012 05:43:25.989,1239.00,628.00,1389.06,2012/Sep/Oct
10/10/2012 07:33:38.045,1234.67,304.00,1271.55,2012/Sep/Oct
10/10/2012 07:35:34.709,1249.86,644.00,1406.02,2012/Sep/Oct
10/10/2012 14:01:52.163,1241.93,701.00,1426.11,2012/Sep/Oct
10/10/2012 14:34:42.771,1292.81,-220.00,1311.39,2012/Sep/Oct
11/10/2012 02:16:17.056,1235.12,-254.00,1260.97,2012/Sep/Oct
11/10/2012 02:28:43.162,1256.56,592.00,1389.03,2012/Sep/Oct
11/10/2012 03:07:32.751,1432.34,697.00,1592.92,2012/Sep/Oct
12/10/2012 09:36:22.022,1319.36,168.00,1330.01,2012/Sep/Oct
13/10/2012 08:06:27.421,1180.23,-188.00,1195.11,2012/Sep/Oct
13/10/2012 18:46:45.227,1257.25,309.00,1294.66,2012/Sep/Oct
14/10/2012 00:24:52.304,1259.17,244.00,1282.60,2012/Sep/Oct
14/10/2012 05:00:20.532,1254.46,227.00,1274.83,2012/Sep/Oct
14/10/2012 17:25:50.525,1232.78,102.00,1237.00,2012/Sep/Oct
15/10/2012 22:01:26.112,1286.61,345.00,1332.06,2012/Sep/Oct
17/10/2012 08:59:09.427,1280.57,84.00,1283.32,2012/Sep/Oct
17/10/2012 09:37:55.578,1257.01,40.00,1257.65,2012/Sep/Oct
17/10/2012 09:59:42.674,1208.84,616.00,1356.74,2012/Sep/Oct
17/10/2012 11:23:36.761,1419.13,129.00,1424.98,2012/Sep/Oct
17/10/2012 14:09:12.361,1219.42,567.00,1344.80,2012/Sep/Oct
20/10/2012 23:58:21.838,1294.73,427.00,1363.33,2012/Sep/Oct
21/10/2012 09:01:48.339,1405.26,549.00,1508.69,2012/Sep/Oct
21/10/2012 12:39:22.365,1264.29,501.00,1359.94,2012/Sep/Oct
21/10/2012 13:31:18.862,1279.33,305.00,1315.19,2012/Sep/Oct
23/10/2012 05:15:57.510,1244.48,100.00,1248.49,2012/Sep/Oct
24/10/2012 07:34:57.615,1292.46,542.00,1401.51,2012/Sep/Oct
25/10/2012 20:34:12.442,1325.30,60.00,1326.66,2012/Sep/Oct
28/10/2012 01:39:10.641,1200.90,162.00,1211.77,2012/Sep/Oct
28/10/2012 02:02:21.473,1212.15,268.00,1241.42,2012/Sep/Oct
28/10/2012 06:45:15.853,1266.73,157.00,1276.42,2012/Sep/Oct
28/10/2012 06:46:08.480,1257.03,-146.00,1265.49,2012/Sep/Oct
28/10/2012 07:49:09.667,1282.42,137.00,1289.72,2012/Sep/Oct
28/10/2012 07:50:13.741,1415.53,133.00,1421.77,2012/Sep/Oct
28/10/2012 13:02:22.503,1217.62,-122.00,1223.72,2012/Sep/Oct
28/10/2012 16:27:48.378,1204.98,55.00,1206.24,2012/Sep/Oct
28/10/2012 16:29:26.736,1263.78,57.00,1265.06,2012/Sep/Oct
28/10/2012 19:15:57.698,1277.32,107.00,1281.80,2012/Sep/Oct
28/10/2012 20:04:08.089,1255.79,166.00,1266.71,2012/Sep/Oct
28/10/2012 20:46:08.849,1234.79,179.00,1247.70,2012/Sep/Oct
30/10/2012 08:49:37.912,1272.57,18.00,1272.70,2012/Sep/Oct
30/10/2012 08:53:04.598,1287.58,96.00,1291.16,2012/Sep/Oct
30/10/2012 09:14:51.308,1241.02,78.00,1243.47,2012/Sep/Oct
30/10/2012 12:26:10.273,1253.04,112.00,1258.04,2012/Sep/Oct
30/10/2012 12:44:52.291,1274.78,-72.00,1276.81,2012/Sep/Oct
30/10/2012 12:53:32.628,1276.65,19.00,1276.79,2012/Sep/Oct
30/10/2012 12:54:09.744,1270.51,-58.00,1271.83,2012/Sep/Oct
30/10/2012 12:57:23.531,1412.48,-43.00,1413.13,2012/Sep/Oct
30/10/2012 13:22:51.159,1186.68,42.00,1187.42,2012/Sep/Oct
30/10/2012 18:16:55.164,1397.52,349.00,1440.43,2012/Sep/Oct
01/11/2012 23:20:41.117,1249.08,61.00,1250.57,2012/Nov/Dec
02/11/2012 12:21:54.567,1259.37,613.00,1400.63,2012/Nov/Dec
02/11/2012 21:36:04.877,1277.87,98.00,1281.63,2012/Nov/Dec
02/11/2012 22:29:10.352,1246.67,84.00,1249.50,2012/Nov/Dec
02/11/2012 22:52:41.248,1078.76,-130.00,1086.56,2012/Nov/Dec
03/11/2012 02:34:56.590,1238.46,347.00,1286.15,2012/Nov/Dec
03/11/2012 09:45:05.987,1271.69,160.00,1281.72,2012/Nov/Dec
03/11/2012 10:43:56.042,1362.71,159.00,1371.96,2012/Nov/Dec
04/11/2012 00:01:32.057,1390.20,364.00,1437.07,2012/Nov/Dec
04/11/2012 15:15:44.422,1269.53,342.00,1314.79,2012/Nov/Dec
06/11/2012 07:59:37.068,1270.36,15.00,1270.45,2012/Nov/Dec
06/11/2012 08:00:45.555,1298.90,18.00,1299.02,2012/Nov/Dec
07/11/2012 15:56:32.921,1258.98,600.00,1394.64,2012/Nov/Dec
07/11/2012 15:59:10.316,1084.24,593.00,1235.81,2012/Nov/Dec
07/11/2012 16:29:13.824,1393.75,206.00,1408.89,2012/Nov/Dec
07/11/2012 16:43:17.735,1342.38,251.00,1365.65,2012/Nov/Dec
07/11/2012 17:13:20.776,1349.48,579.00,1468.45,2012/Nov/Dec
07/11/2012 17:25:27.057,1365.78,573.00,1481.11,2012/Nov/Dec
07/11/2012 22:19:23.763,1351.61,302.00,1384.94,2012/Nov/Dec
07/11/2012 22:19:36.552,1281.57,274.00,1310.53,2012/Nov/Dec
07/11/2012 22:19:38.520,1438.29,259.00,1461.42,2012/Nov/Dec
07/11/2012 23:07:35.845,1376.84,283.00,1405.62,2012/Nov/Dec
08/11/2012 03:16:16.570,1407.64,319.00,1443.33,2012/Nov/Dec
08/11/2012 06:58:25.662,1358.66,-15.00,1358.74,2012/Nov/Dec
09/11/2012 02:44:30.933,1381.44,11.00,1381.49,2012/Nov/Dec
09/11/2012 03:38:58.884,1379.55,104.00,1383.46,2012/Nov/Dec
09/11/2012 07:06:46.456,1426.21,72.00,1428.02,2012/Nov/Dec
09/11/2012 07:19:22.484,1474.48,4.00,1474.49,2012/Nov/Dec
09/11/2012 07:29:42.780,1404.82,207.00,1419.99,2012/Nov/Dec
09/11/2012 07:49:50.708,1616.84,-136.00,1622.55,2012/Nov/Dec
11/11/2012 04:27:46.985,1619.28,-17.00,1619.37,2012/Nov/Dec
11/11/2012 19:19:28.557,1462.01,74.00,1463.88,2012/Nov/Dec
11/11/2012 21:39:04.833,1378.73,135.00,1385.32,2012/Nov/Dec
15/11/2012 19:42:09.500,1339.59,635.00,1482.47,2012/Nov/Dec
16/11/2012 05:13:06.740,2076.27,562.00,2150.99,2012/Nov/Dec
16/11/2012 14:17:37.420,2088.86,429.00,2132.46,2012/Nov/Dec
16/11/2012 14:21:57.507,2151.94,367.00,2183.01,2012/Nov/Dec
16/11/2012 14:22:01.254,2173.99,379.00,2206.78,2012/Nov/Dec
16/11/2012 14:38:09.446,2167.64,343.00,2194.60,2012/Nov/Dec
16/11/2012 15:05:42.772,2017.57,344.00,2046.69,2012/Nov/Dec
16/11/2012 16:05:01.660,2150.41,370.00,2182.01,2012/Nov/Dec
16/11/2012 16:06:47.966,2028.75,339.00,2056.87,2012/Nov/Dec
16/11/2012 16:30:29.346,2103.95,378.00,2137.64,2012/Nov/Dec
16/11/2012 16:54:53.652,2098.86,369.00,2131.05,2012/Nov/Dec
16/11/2012 20:23:58.460,2213.30,429.00,2254.49,2012/Nov/Dec
16/11/2012 23:05:21.291,2137.80,466.00,2188.00,2012/Nov/Dec
18/11/2012 12:42:53.148,2014.07,409.00,2055.18,2012/Nov/Dec
18/11/2012 12:43:00.029,2134.52,374.00,2167.04,2012/Nov/Dec
19/11/2012 07:31:11.007,2204.71,336.00,2230.17,2012/Nov/Dec
19/11/2012 14:59:42.180,2174.63,307.00,2196.19,2012/Nov/Dec
20/11/2012 02:35:21.750,2059.24,347.00,2088.28,2012/Nov/Dec
20/11/2012 03:27:26.723,2195.94,354.00,2224.29,2012/Nov/Dec
20/11/2012 04:13:54.889,2198.65,392.00,2233.32,2012/Nov/Dec
20/11/2012 10:22:07.225,1908.72,258.00,1926.08,2012/Nov/Dec
20/11/2012 18:20:02.828,2080.35,252.00,2095.56,2012/Nov/Dec
20/11/2012 23:33:51.277,2198.96,590.00,2276.74,2012/Nov/Dec
22/11/2012 11:18:56.985,2110.95,577.00,2188.39,2012/Nov/Dec
22/11/2012 11:33:35.833,1876.10,92.00,1878.36,2012/Nov/Dec
23/11/2012 16:38:21.837,2160.70,541.00,2227.39,2012/Nov/Dec
23/11/2012 18:37:34.466,1927.66,529.00,1998.93,2012/Nov/Dec
25/11/2012 02:45:24.208,1710.37,148.00,1716.76,2012/Nov/Dec
25/11/2012 20:30:52.857,1677.56,531.00,1759.59,2012/Nov/Dec
25/11/2012 20:31:15.243,1696.77,525.00,1776.13,2012/Nov/Dec
26/11/2012 14:04:32.270,1924.69,516.00,1992.65,2012/Nov/Dec
27/11/2012 03:01:37.617,2014.10,545.00,2086.54,2012/Nov/Dec
27/11/2012 11:05:56.384,1693.46,356.00,1730.48,2012/Nov/Dec
29/11/2012 02:43:32.329,2086.18,334.00,2112.75,2012/Nov/Dec
29/11/2012 07:06:17.696,2201.53,520.00,2262.10,2012/Nov/Dec
02/12/2012 03:27:12.529,1271.60,568.00,1392.69,2012/Nov/Dec
03/12/2012 20:01:28.835,1358.11,569.00,1472.49,2012/Nov/Dec
03/12/2012 20:01:35.962,1331.54,566.00,1446.85,2012/Nov/Dec
03/12/2012 20:45:28.099,2061.33,562.00,2136.57,2012/Nov/Dec
03/12/2012 23:41:07.299,1935.69,541.00,2009.87,2012/Nov/Dec
03/12/2012 23:53:04.273,1979.36,384.00,2016.27,2012/Nov/Dec
04/12/2012 00:59:07.385,1762.10,394.00,1805.61,2012/Nov/Dec
04/12/2012 01:36:43.331,2152.47,432.00,2195.39,2012/Nov/Dec
04/12/2012 02:48:00.754,2156.00,553.00,2225.80,2012/Nov/Dec
04/12/2012 09:47:39.595,2149.07,502.00,2206.93,2012/Nov/Dec
04/12/2012 18:15:15.549,1629.27,540.00,1716.42,2012/Nov/Dec
05/12/2012 22:10:43.530,2126.87,493.00,2183.26,2012/Nov/Dec
06/12/2012 02:04:01.956,2096.76,64.00,2097.74,2012/Nov/Dec
07/12/2012 09:54:04.768,2233.45,183.00,2240.93,2012/Nov/Dec
08/12/2012 04:21:18.979,2122.88,567.00,2197.30,2012/Nov/Dec
10/12/2012 23:10:47.525,2175.97,610.00,2259.85,2012/Nov/Dec
