Relocated origin time,Relocated Horizantal Difference,Relocated Depth Difference,Relocated Total Difference,Year/Mo. Category
29/02/2012 06:51:37.211,4807.86,553.26,4839.59,2012/2
29/02/2012 06:53:00.878,4814.19,495.72,4839.64,2012/2
29/02/2012 06:55:48.362,4822.03,650.43,4865.70,2012/2
29/02/2012 06:59:20.489,5352.26,614.05,5387.36,2012/2
29/02/2012 06:59:56.111,5821.77,609.45,5853.59,2012/2
29/02/2012 07:00:43.334,4885.53,656.15,4929.39,2012/2
29/02/2012 07:01:22.960,4842.57,602.43,4879.90,2012/2
29/02/2012 07:01:30.105,4673.85,633.83,4716.63,2012/2
29/02/2012 07:01:47.020,4876.89,593.80,4912.91,2012/2
29/02/2012 07:01:48.664,6107.13,612.62,6137.78,2012/2
29/02/2012 07:01:54.001,5846.22,680.99,5885.75,2012/2
29/02/2012 07:01:54.315,6483.52,643.56,6515.38,2012/2
29/02/2012 07:02:12.421,6403.01,652.28,6436.14,2012/2
29/02/2012 07:02:20.546,6457.24,513.34,6477.61,2012/2
29/02/2012 07:03:03.601,6341.85,516.98,6362.89,2012/2
29/02/2012 07:03:21.332,6487.79,567.18,6512.53,2012/2
29/02/2012 07:03:22.125,6464.69,620.58,6494.40,2012/2
29/02/2012 07:03:22.628,6659.40,620.68,6688.27,2012/2
29/02/2012 07:03:25.336,6669.38,625.64,6698.66,2012/2
29/02/2012 07:03:33.103,6561.74,575.64,6586.94,2012/2
29/02/2012 07:03:50.554,6551.72,603.79,6579.49,2012/2
29/02/2012 07:04:00.690,6684.43,576.02,6709.20,2012/2
29/02/2012 07:04:14.704,6612.31,624.13,6641.70,2012/2
29/02/2012 07:04:20.694,6679.74,650.09,6711.30,2012/2
29/02/2012 07:04:35.993,6589.09,646.35,6620.72,2012/2
29/02/2012 07:04:37.678,6653.93,623.58,6683.09,2012/2
29/02/2012 07:08:07.940,6600.13,628.75,6630.01,2012/2
29/02/2012 07:08:53.769,6694.65,651.57,6726.29,2012/2
29/02/2012 07:09:23.520,6638.26,648.41,6669.86,2012/2
29/02/2012 07:14:15.112,6521.88,579.43,6547.57,2012/2
29/02/2012 07:14:24.833,6538.53,626.43,6568.47,2012/2
29/02/2012 07:15:24.492,6619.34,670.59,6653.22,2012/2
29/02/2012 07:21:27.542,6626.11,629.67,6655.96,2012/2
29/02/2012 07:30:46.981,6703.29,588.60,6729.08,2012/2
29/02/2012 08:00:02.270,6514.47,625.30,6544.41,2012/2
29/02/2012 08:17:52.046,6509.05,603.00,6536.92,2012/2
29/02/2012 08:27:44.663,6696.26,585.99,6721.85,2012/2
29/02/2012 08:36:46.942,6626.21,504.66,6645.40,2012/2
29/02/2012 08:36:54.273,6609.03,546.20,6631.56,2012/2
29/02/2012 08:42:48.372,6638.87,404.46,6651.18,2012/2
29/02/2012 09:10:47.393,6711.84,600.99,6738.69,2012/2
29/02/2012 09:38:56.463,6588.57,623.65,6618.02,2012/2
29/02/2012 09:40:39.875,6677.57,732.70,6717.65,2012/2
29/02/2012 10:59:15.334,6693.82,543.19,6715.82,2012/2
29/02/2012 11:01:29.712,6542.89,495.55,6561.63,2012/2
29/02/2012 11:01:36.094,6687.84,565.32,6711.69,2012/2
29/02/2012 12:17:54.527,6660.15,498.86,6678.81,2012/2
29/02/2012 13:12:02.683,6706.56,646.10,6737.61,2012/2
29/02/2012 13:18:25.347,6599.48,587.01,6625.53,2012/2
29/02/2012 13:25:16.132,6555.25,317.60,6562.94,2012/2
29/02/2012 16:04:56.797,6530.13,678.22,6565.25,2012/2
29/02/2012 16:48:06.086,6658.60,564.82,6682.52,2012/2
29/02/2012 16:49:10.167,6577.86,480.37,6595.38,2012/2
29/02/2012 16:49:26.045,6561.63,512.78,6581.63,2012/2
29/02/2012 16:49:45.878,6577.11,465.92,6593.59,2012/2
29/02/2012 16:50:17.956,6674.27,502.51,6693.16,2012/2
29/02/2012 16:53:02.328,6646.67,549.04,6669.31,2012/2
29/02/2012 16:53:22.304,6676.25,475.17,6693.14,2012/2
29/02/2012 16:54:32.157,6648.93,536.14,6670.51,2012/2
29/02/2012 16:56:15.236,6752.96,609.04,6780.36,2012/2
29/02/2012 16:56:30.932,6567.71,569.78,6592.38,2012/2
29/02/2012 16:56:32.515,6593.15,563.57,6617.20,2012/2
29/02/2012 16:56:55.624,6715.09,566.63,6738.96,2012/2
29/02/2012 16:57:33.830,6683.20,494.28,6701.46,2012/2
29/02/2012 17:06:25.468,6516.80,543.86,6539.45,2012/2
29/02/2012 17:20:05.441,6701.75,527.11,6722.45,2012/2
29/02/2012 17:24:36.245,6625.28,509.56,6644.84,2012/2
29/02/2012 17:25:25.809,6696.92,459.87,6712.69,2012/2
29/02/2012 17:25:37.131,6634.06,584.19,6659.74,2012/2
29/02/2012 17:26:34.607,6542.87,503.18,6562.19,2012/2
29/02/2012 17:41:09.304,6734.20,468.40,6750.48,2012/2
29/02/2012 17:51:08.827,6609.08,555.64,6632.40,2012/2
29/02/2012 17:54:18.715,6562.45,610.18,6590.76,2012/2
29/02/2012 18:01:59.415,6592.43,599.23,6619.61,2012/2
29/02/2012 18:05:17.170,6716.28,517.19,6736.16,2012/2
29/02/2012 18:21:18.139,6717.08,477.67,6734.04,2012/2
29/02/2012 18:21:24.539,6600.47,492.39,6618.81,2012/2
29/02/2012 18:23:27.475,6661.25,475.61,6678.20,2012/2
29/02/2012 18:24:27.770,6674.37,505.14,6693.46,2012/2
29/02/2012 18:24:38.568,6711.81,570.21,6735.99,2012/2
29/02/2012 18:24:39.440,6757.65,508.18,6776.73,2012/2
29/02/2012 18:28:45.283,6717.74,525.78,6738.28,2012/2
29/02/2012 18:44:02.505,6717.06,601.35,6743.92,2012/2
29/02/2012 18:59:37.004,6705.70,448.23,6720.67,2012/2
29/02/2012 19:00:15.214,6653.27,417.91,6666.38,2012/2
29/02/2012 19:06:09.107,6706.95,428.83,6720.64,2012/2
29/02/2012 19:26:34.207,6670.82,374.74,6681.34,2012/2
29/02/2012 19:26:52.184,6741.77,431.50,6755.57,2012/2
29/02/2012 19:52:29.888,6787.63,546.65,6809.61,2012/2
29/02/2012 19:53:20.557,6723.87,569.37,6747.94,2012/2
29/02/2012 20:31:47.339,6704.37,469.18,6720.77,2012/2
29/02/2012 20:32:04.499,6869.59,421.00,6882.48,2012/2
29/02/2012 20:32:18.842,6616.86,475.17,6633.90,2012/2
29/02/2012 20:35:36.327,6600.62,406.85,6613.14,2012/2
29/02/2012 20:48:45.534,6708.01,443.44,6722.65,2012/2
29/02/2012 20:57:42.300,6684.78,373.09,6695.18,2012/2
29/02/2012 20:59:10.828,6747.09,411.78,6759.64,2012/2
29/02/2012 21:12:39.047,6740.70,444.23,6755.32,2012/2
29/02/2012 21:13:20.079,6683.22,438.07,6697.57,2012/2
29/02/2012 21:18:27.751,6716.04,441.78,6730.55,2012/2
29/02/2012 21:23:27.012,6713.46,447.66,6728.37,2012/2
29/02/2012 21:24:57.954,6603.12,490.09,6621.28,2012/2
29/02/2012 21:25:34.068,6748.19,430.68,6761.92,2012/2
29/02/2012 23:08:45.602,6674.49,428.90,6688.26,2012/2
01/03/2012 00:22:04.362,6745.35,614.12,6773.25,2012/3
01/03/2012 00:22:33.468,6644.55,611.76,6672.66,2012/3
01/03/2012 02:38:40.198,6708.30,353.41,6717.61,2012/3
01/03/2012 02:39:14.974,6647.02,448.47,6662.14,2012/3
01/03/2012 02:40:10.064,6647.10,331.66,6655.37,2012/3
01/03/2012 02:46:46.557,6648.86,437.03,6663.21,2012/3
01/03/2012 02:46:49.004,6701.42,443.68,6716.09,2012/3
01/03/2012 02:46:58.452,6706.60,247.37,6711.16,2012/3
01/03/2012 02:47:25.882,6674.10,482.43,6691.51,2012/3
01/03/2012 02:48:08.426,6636.72,474.20,6653.64,2012/3
01/03/2012 03:20:51.086,6587.51,483.02,6605.20,2012/3
01/03/2012 03:21:02.666,6514.85,518.33,6535.44,2012/3
01/03/2012 03:28:36.857,6543.37,486.97,6561.47,2012/3
01/03/2012 03:30:39.598,6613.29,410.41,6626.01,2012/3
01/03/2012 03:36:19.734,6535.95,450.15,6551.44,2012/3
01/03/2012 03:41:29.335,6526.82,469.13,6543.65,2012/3
01/03/2012 03:43:13.949,6558.10,499.08,6577.07,2012/3
01/03/2012 03:44:32.735,6528.97,492.72,6547.54,2012/3
01/03/2012 03:45:01.298,6525.19,493.18,6543.80,2012/3
01/03/2012 03:45:18.061,6586.64,473.31,6603.62,2012/3
01/03/2012 03:49:55.408,6612.90,509.41,6632.49,2012/3
01/03/2012 03:52:27.457,6698.02,483.33,6715.44,2012/3
01/03/2012 03:53:22.498,6689.32,499.64,6707.96,2012/3
01/03/2012 03:55:00.741,6736.51,493.74,6754.58,2012/3
01/03/2012 03:55:18.437,6587.48,494.44,6606.01,2012/3
01/03/2012 03:55:57.052,6556.15,498.85,6575.10,2012/3
01/03/2012 03:56:55.782,6717.34,489.03,6735.11,2012/3
01/03/2012 03:57:42.922,6729.07,488.78,6746.80,2012/3
01/03/2012 04:06:58.856,6723.61,515.52,6743.34,2012/3
01/03/2012 04:13:26.991,6579.95,386.76,6591.30,2012/3
01/03/2012 04:15:56.706,6704.31,383.66,6715.28,2012/3
01/03/2012 04:29:01.296,6772.12,406.26,6784.29,2012/3
01/03/2012 04:29:11.681,6655.92,414.99,6668.84,2012/3
01/03/2012 04:29:59.307,6610.02,401.77,6622.21,2012/3
01/03/2012 04:37:19.300,6702.40,367.67,6712.47,2012/3
01/03/2012 04:43:10.380,6432.40,393.20,6444.40,2012/3
01/03/2012 04:43:45.821,6785.35,572.19,6809.44,2012/3
01/03/2012 04:54:51.708,6812.94,483.07,6830.05,2012/3
01/03/2012 04:56:07.364,6873.59,398.97,6885.16,2012/3
01/03/2012 05:00:03.797,6521.89,386.45,6533.33,2012/3
01/03/2012 05:01:37.772,6478.85,564.26,6503.37,2012/3
01/03/2012 05:05:10.135,6503.66,519.20,6524.35,2012/3
01/03/2012 05:05:38.802,6457.10,546.18,6480.16,2012/3
01/03/2012 05:06:14.822,6477.62,540.01,6500.09,2012/3
01/03/2012 05:06:29.741,6471.24,593.41,6498.39,2012/3
01/03/2012 05:06:38.047,6511.81,554.65,6535.39,2012/3
01/03/2012 05:06:59.102,6510.47,528.80,6531.91,2012/3
01/03/2012 07:51:00.916,6489.70,378.05,6500.70,2012/3
01/03/2012 10:02:26.603,6445.24,582.42,6471.50,2012/3
01/03/2012 11:23:40.677,6468.02,660.75,6501.68,2012/3
01/03/2012 13:19:54.450,6441.08,455.58,6457.17,2012/3
01/03/2012 17:13:13.047,6452.19,699.79,6490.03,2012/3
01/03/2012 17:53:24.220,6453.70,544.24,6476.60,2012/3
01/03/2012 18:58:11.570,6505.04,372.40,6515.69,2012/3
01/03/2012 18:58:46.200,6420.84,378.18,6431.96,2012/3
01/03/2012 19:00:36.009,6494.40,358.75,6504.30,2012/3
01/03/2012 19:37:22.390,6472.21,347.12,6481.51,2012/3
01/03/2012 21:46:46.725,6493.97,606.77,6522.25,2012/3
01/03/2012 23:13:18.081,6479.23,777.37,6525.70,2012/3
01/03/2012 23:17:53.147,6502.49,668.85,6536.80,2012/3
01/03/2012 23:17:57.892,6670.37,668.81,6703.81,2012/3
01/03/2012 23:24:18.746,6693.87,662.70,6726.60,2012/3
01/03/2012 23:24:25.866,6630.30,667.87,6663.85,2012/3
01/03/2012 23:30:52.041,6601.89,461.53,6618.00,2012/3
01/03/2012 23:30:55.630,6458.33,472.26,6475.57,2012/3
01/03/2012 23:57:07.518,6396.16,741.30,6438.97,2012/3
02/03/2012 00:20:27.947,6393.69,683.64,6430.14,2012/3
02/03/2012 02:00:24.979,6381.85,443.32,6397.22,2012/3
02/03/2012 02:20:57.448,6423.57,475.59,6441.16,2012/3
02/03/2012 02:21:12.036,6370.92,725.90,6412.14,2012/3
02/03/2012 02:25:40.415,6641.18,435.24,6655.42,2012/3
02/03/2012 04:28:25.902,6513.73,612.28,6542.44,2012/3
02/03/2012 05:44:48.294,6532.52,681.38,6567.96,2012/3
02/03/2012 06:04:22.994,6517.61,491.88,6536.14,2012/3
02/03/2012 06:12:21.673,6503.81,459.35,6520.01,2012/3
02/03/2012 06:16:56.592,6445.31,644.53,6477.46,2012/3
02/03/2012 08:34:13.719,6501.56,390.76,6513.29,2012/3
02/03/2012 08:39:43.936,6445.46,603.85,6473.68,2012/3
02/03/2012 08:47:36.145,6440.98,406.10,6453.77,2012/3
02/03/2012 14:01:20.167,6498.55,507.99,6518.38,2012/3
02/03/2012 17:01:50.960,6407.07,429.70,6421.46,2012/3
02/03/2012 19:18:54.458,6480.48,633.10,6511.33,2012/3
02/03/2012 21:11:17.298,6439.74,530.26,6461.54,2012/3
02/03/2012 23:05:34.500,6400.98,640.45,6432.94,2012/3
02/03/2012 23:06:01.130,6425.79,470.90,6443.02,2012/3
03/03/2012 05:17:00.795,6439.04,611.08,6467.97,2012/3
03/03/2012 06:13:12.467,6389.48,680.23,6425.58,2012/3
04/03/2012 04:26:45.791,6328.77,622.07,6359.27,2012/3
04/03/2012 07:24:25.397,6400.89,554.81,6424.89,2012/3
04/03/2012 11:15:31.373,6468.05,457.90,6484.24,2012/3
04/03/2012 11:16:15.405,6386.28,348.49,6395.78,2012/3
04/03/2012 15:48:19.200,6523.77,506.22,6543.38,2012/3
04/03/2012 17:05:33.523,6455.37,432.49,6469.84,2012/3
04/03/2012 20:08:52.475,6282.84,659.01,6317.31,2012/3
05/03/2012 05:54:16.395,6415.90,532.81,6437.99,2012/3
05/03/2012 16:48:31.453,6443.76,415.38,6457.14,2012/3
05/03/2012 16:48:46.808,6437.02,438.51,6451.94,2012/3
06/03/2012 00:28:48.120,6450.71,405.04,6463.41,2012/3
06/03/2012 02:22:30.381,6444.84,437.12,6459.65,2012/3
06/03/2012 10:13:06.251,6429.45,346.65,6438.79,2012/3
06/03/2012 14:22:50.813,6371.73,688.15,6408.78,2012/3
06/03/2012 18:52:17.597,6423.56,593.32,6450.91,2012/3
07/03/2012 21:39:40.586,6415.35,380.75,6426.64,2012/3
08/03/2012 07:51:45.674,6474.57,710.98,6513.49,2012/3
08/03/2012 17:46:18.122,6440.56,643.52,6472.63,2012/3
08/03/2012 20:35:43.296,6428.74,777.87,6475.63,2012/3
08/03/2012 22:01:08.197,6406.99,366.42,6417.46,2012/3
08/03/2012 22:01:16.327,6417.02,366.30,6427.46,2012/3
09/03/2012 03:17:38.826,6454.44,547.89,6477.65,2012/3
09/03/2012 10:25:24.213,6363.06,588.42,6390.21,2012/3
09/03/2012 12:01:06.321,6398.60,567.91,6423.76,2012/3
09/03/2012 13:10:24.796,6390.49,623.42,6420.83,2012/3
09/03/2012 13:11:38.462,6451.80,628.43,6482.33,2012/3
09/03/2012 21:14:54.382,6416.21,582.19,6442.57,2012/3
09/03/2012 21:29:17.561,6413.21,547.45,6436.53,2012/3
09/03/2012 21:29:46.354,6414.23,601.84,6442.40,2012/3
09/03/2012 21:36:13.386,6457.70,574.31,6483.19,2012/3
09/03/2012 23:01:04.988,6450.62,505.57,6470.40,2012/3
10/03/2012 02:55:15.055,6356.78,619.80,6386.92,2012/3
10/03/2012 06:02:39.664,6833.31,564.95,6856.63,2012/3
10/03/2012 06:33:36.330,6408.40,528.88,6430.19,2012/3
10/03/2012 09:39:39.793,6434.88,523.32,6456.12,2012/3
10/03/2012 10:07:38.849,6370.62,597.45,6398.57,2012/3
10/03/2012 10:11:48.577,6453.26,600.57,6481.15,2012/3
10/03/2012 10:45:34.853,6478.44,553.08,6502.01,2012/3
10/03/2012 10:52:36.124,6323.38,576.58,6349.61,2012/3
10/03/2012 10:57:30.499,2169.09,524.46,2231.60,2012/3
10/03/2012 10:59:00.015,2086.14,557.65,2159.39,2012/3
10/03/2012 11:07:03.307,2014.89,634.16,2112.33,2012/3
10/03/2012 11:14:50.585,1997.14,622.69,2091.97,2012/3
10/03/2012 11:25:24.365,1979.37,597.89,2067.69,2012/3
10/03/2012 12:21:10.307,2048.21,622.01,2140.58,2012/3
10/03/2012 12:22:29.504,1984.94,624.58,2080.89,2012/3
10/03/2012 12:31:06.458,1924.96,590.33,2013.45,2012/3
10/03/2012 12:40:59.517,1968.20,563.56,2047.30,2012/3
10/03/2012 12:41:39.530,1918.83,547.31,1995.36,2012/3
10/03/2012 12:48:32.587,1753.15,559.81,1840.36,2012/3
10/03/2012 12:50:43.191,1919.67,548.72,1996.56,2012/3
10/03/2012 12:50:51.685,1932.34,632.21,2033.13,2012/3
10/03/2012 12:51:24.663,1991.17,606.21,2081.40,2012/3
10/03/2012 12:55:07.303,2023.96,611.36,2114.28,2012/3
10/03/2012 13:43:44.659,1692.90,559.05,1782.82,2012/3
10/03/2012 14:05:37.117,2040.16,624.10,2133.48,2012/3
10/03/2012 14:35:49.985,1933.13,602.46,2024.83,2012/3
10/03/2012 14:45:32.312,1999.95,660.07,2106.06,2012/3
10/03/2012 14:57:13.141,2018.55,508.85,2081.70,2012/3
10/03/2012 14:57:45.320,1985.23,615.96,2078.60,2012/3
10/03/2012 15:09:54.059,1987.71,624.49,2083.50,2012/3
10/03/2012 15:14:16.835,2048.99,649.04,2149.33,2012/3
10/03/2012 15:14:26.972,1749.70,611.53,1853.48,2012/3
10/03/2012 16:10:14.199,1280.54,581.29,1406.30,2012/3
10/03/2012 16:21:01.320,1202.07,582.23,1335.65,2012/3
10/03/2012 17:07:19.662,1283.32,631.47,1430.26,2012/3
10/03/2012 17:41:28.518,1211.81,650.03,1375.15,2012/3
11/03/2012 03:13:42.720,1210.36,375.31,1267.22,2012/3
11/03/2012 10:13:41.265,1320.35,348.46,1365.56,2012/3
11/03/2012 17:23:37.713,1253.08,455.26,1333.22,2012/3
11/03/2012 17:24:56.028,1256.96,720.33,1448.73,2012/3
11/03/2012 19:34:51.167,1183.94,572.14,1314.94,2012/3
12/03/2012 00:02:44.462,1206.22,439.41,1283.76,2012/3
12/03/2012 19:31:03.734,1296.08,628.83,1440.58,2012/3
13/03/2012 21:44:11.178,1150.01,520.71,1262.40,2012/3
14/03/2012 07:28:38.060,1157.89,681.59,1343.61,2012/3
15/03/2012 08:20:52.900,1238.34,509.72,1339.15,2012/3
15/03/2012 09:55:10.363,1199.76,413.05,1268.87,2012/3
15/03/2012 19:52:24.068,1182.76,505.39,1286.21,2012/3
15/03/2012 19:56:17.736,1250.44,467.99,1335.15,2012/3
16/03/2012 19:09:35.309,1185.93,631.12,1343.41,2012/3
17/03/2012 15:51:01.376,1206.02,480.47,1298.21,2012/3
17/03/2012 17:42:01.603,1187.39,265.14,1216.64,2012/3
17/03/2012 17:42:08.253,1325.05,658.43,1479.62,2012/3
18/03/2012 01:24:01.824,1208.20,278.24,1239.82,2012/3
18/03/2012 01:24:54.653,1224.85,268.04,1253.84,2012/3
18/03/2012 01:25:00.698,1206.60,282.98,1239.33,2012/3
18/03/2012 16:39:26.079,1150.46,342.41,1200.34,2012/3
18/03/2012 18:13:33.052,1267.02,344.10,1312.91,2012/3
18/03/2012 18:13:51.152,1288.84,334.10,1331.44,2012/3
19/03/2012 18:40:55.747,1208.80,495.70,1306.49,2012/3
20/03/2012 09:02:39.322,1271.96,415.12,1337.99,2012/3
20/03/2012 11:53:44.164,1230.56,646.05,1389.84,2012/3
20/03/2012 13:25:57.711,1226.34,391.03,1287.17,2012/3
20/03/2012 17:34:54.378,1189.78,647.17,1354.40,2012/3
20/03/2012 17:34:55.726,1247.16,626.36,1395.61,2012/3
20/03/2012 17:35:01.244,1415.66,642.81,1554.77,2012/3
20/03/2012 19:31:42.689,1208.25,588.56,1343.97,2012/3
21/03/2012 07:07:40.325,1182.51,637.30,1343.30,2012/3
21/03/2012 07:22:38.227,1125.74,611.51,1281.10,2012/3
21/03/2012 07:22:45.640,1287.23,608.14,1423.65,2012/3
22/03/2012 07:04:43.835,1248.48,281.14,1279.74,2012/3
22/03/2012 11:27:42.940,1218.05,380.19,1276.01,2012/3
22/03/2012 11:58:13.790,1221.89,626.92,1373.33,2012/3
22/03/2012 14:50:46.793,1225.10,574.46,1353.10,2012/3
22/03/2012 15:09:56.160,1246.25,521.81,1351.08,2012/3
23/03/2012 10:57:27.136,1218.80,617.32,1366.22,2012/3
23/03/2012 16:57:37.390,1288.80,456.07,1367.12,2012/3
23/03/2012 23:42:33.800,1242.34,280.92,1273.71,2012/3
24/03/2012 11:38:41.428,1129.94,424.79,1207.15,2012/3
24/03/2012 13:34:01.763,1124.99,424.18,1202.30,2012/3
26/03/2012 00:42:17.391,1248.89,517.79,1351.98,2012/3
27/03/2012 16:26:45.546,1220.75,354.25,1271.11,2012/3
28/03/2012 08:41:21.615,1219.61,350.91,1269.08,2012/3
29/03/2012 02:47:14.225,1324.16,570.84,1441.97,2012/3
29/03/2012 06:04:48.919,1238.17,306.58,1275.56,2012/3
30/03/2012 06:00:29.077,1115.82,645.83,1289.24,2012/3
30/03/2012 07:56:08.182,1190.84,608.25,1337.18,2012/3
01/04/2012 13:34:16.270,1276.79,740.77,1476.12,2012/4
01/04/2012 15:13:09.442,1294.74,463.14,1375.08,2012/4
02/04/2012 05:44:56.484,1302.18,450.80,1378.00,2012/4
03/04/2012 10:23:31.991,1175.68,318.13,1217.96,2012/4
03/04/2012 10:39:15.320,1199.65,363.17,1253.42,2012/4
03/04/2012 10:58:24.861,1230.70,481.43,1321.51,2012/4
03/04/2012 11:05:32.337,1235.58,382.70,1293.48,2012/4
03/04/2012 13:13:51.408,1169.09,637.94,1331.82,2012/4
03/04/2012 18:45:59.994,1226.78,503.29,1326.00,2012/4
03/04/2012 22:51:10.718,1259.01,647.28,1415.66,2012/4
05/04/2012 16:44:18.569,1196.69,777.69,1427.19,2012/4
05/04/2012 16:50:59.391,1289.43,772.00,1502.87,2012/4
05/04/2012 16:56:49.833,1160.30,729.21,1370.42,2012/4
07/04/2012 13:00:32.807,1280.65,456.41,1359.55,2012/4
07/04/2012 14:04:42.057,1182.03,407.62,1250.35,2012/4
08/04/2012 11:08:31.771,1254.88,204.34,1271.41,2012/4
12/04/2012 21:27:16.043,1180.71,654.57,1350.02,2012/4
13/04/2012 09:59:13.279,1193.87,625.26,1347.69,2012/4
14/04/2012 22:17:07.914,1187.14,385.67,1248.22,2012/4
15/04/2012 02:02:35.514,1329.97,394.11,1387.14,2012/4
16/04/2012 02:05:51.377,1316.73,342.40,1360.53,2012/4
17/04/2012 22:59:19.946,1121.25,420.59,1197.54,2012/4
18/04/2012 18:28:53.503,1198.72,470.13,1287.61,2012/4
18/04/2012 19:32:40.539,1253.38,326.38,1295.18,2012/4
19/04/2012 21:10:06.739,1247.60,381.38,1304.59,2012/4
20/04/2012 00:55:50.495,1168.79,631.07,1328.27,2012/4
20/04/2012 08:33:43.163,1285.41,617.65,1426.11,2012/4
20/04/2012 19:05:29.743,1289.05,568.77,1408.95,2012/4
21/04/2012 01:07:36.072,1252.15,455.27,1332.35,2012/4
21/04/2012 07:33:25.135,1173.46,384.66,1234.90,2012/4
24/04/2012 08:36:50.190,1274.40,674.54,1441.91,2012/4
25/04/2012 21:48:46.388,1304.36,545.12,1413.69,2012/4
27/04/2012 00:00:14.483,1157.79,651.99,1328.74,2012/4
27/04/2012 20:51:07.660,1257.29,662.68,1421.24,2012/4
28/04/2012 02:58:16.652,1239.95,591.78,1373.93,2012/4
28/04/2012 12:06:48.115,1229.25,654.50,1392.63,2012/4
30/04/2012 19:25:12.860,1279.45,541.37,1389.27,2012/4
30/04/2012 19:25:19.293,1297.07,580.73,1421.14,2012/4
30/04/2012 19:27:27.412,1241.11,432.43,1314.29,2012/4
30/04/2012 19:28:31.147,1215.06,537.77,1328.75,2012/4
30/04/2012 19:28:32.855,1210.28,524.96,1319.23,2012/4
30/04/2012 19:30:13.707,1151.16,457.14,1238.61,2012/4
01/05/2012 06:15:24.282,1249.61,623.61,1396.57,2012/May-June
01/05/2012 06:15:27.176,1273.00,606.75,1410.20,2012/May-June
01/05/2012 06:15:45.404,1286.15,615.58,1425.87,2012/May-June
01/05/2012 06:15:50.843,1172.50,551.95,1295.92,2012/May-June
01/05/2012 06:16:00.719,1231.19,611.57,1374.72,2012/May-June
04/05/2012 14:53:53.545,1190.66,204.06,1208.02,2012/May-June
04/05/2012 18:38:41.343,1287.62,421.18,1354.75,2012/May-June
04/05/2012 18:38:43.276,1163.00,490.50,1262.20,2012/May-June
04/05/2012 23:40:04.631,1228.81,635.51,1383.42,2012/May-June
04/05/2012 23:41:08.380,1285.40,637.00,1434.58,2012/May-June
05/05/2012 00:12:24.766,1227.45,596.83,1364.86,2012/May-June
05/05/2012 02:05:21.097,1225.50,510.21,1327.47,2012/May-June
05/05/2012 04:49:23.276,1163.03,552.58,1287.63,2012/May-June
06/05/2012 04:20:46.344,1193.29,601.38,1336.26,2012/May-June
06/05/2012 15:30:33.489,1219.83,585.65,1353.13,2012/May-June
06/05/2012 19:24:13.354,1177.55,629.14,1335.08,2012/May-June
06/05/2012 19:54:49.314,1229.44,221.41,1249.22,2012/May-June
06/05/2012 22:00:30.559,1188.46,205.78,1206.14,2012/May-June
07/05/2012 02:21:46.646,1256.12,286.23,1288.32,2012/May-June
07/05/2012 09:10:36.446,1250.74,650.41,1409.74,2012/May-June
07/05/2012 10:11:15.054,1260.83,617.22,1403.80,2012/May-June
07/05/2012 17:35:09.443,1197.82,651.67,1363.61,2012/May-June
07/05/2012 23:11:00.650,1247.72,212.27,1265.65,2012/May-June
07/05/2012 23:11:10.992,1207.06,225.52,1227.95,2012/May-June
08/05/2012 01:54:36.442,1252.03,582.39,1380.85,2012/May-June
08/05/2012 02:37:57.628,1356.89,201.99,1371.85,2012/May-June
08/05/2012 05:15:58.350,1268.16,611.35,1407.82,2012/May-June
08/05/2012 09:27:18.250,1239.61,645.68,1397.69,2012/May-June
08/05/2012 15:20:28.255,1312.95,370.95,1364.34,2012/May-June
08/05/2012 18:34:12.702,1225.65,590.81,1360.61,2012/May-June
08/05/2012 20:07:33.019,1175.80,723.06,1380.33,2012/May-June
09/05/2012 12:44:08.081,1258.04,624.16,1404.36,2012/May-June
10/05/2012 07:59:22.480,1245.55,623.41,1392.85,2012/May-June
10/05/2012 10:56:35.875,1324.72,273.10,1352.58,2012/May-June
10/05/2012 15:12:57.485,1235.36,496.40,1331.36,2012/May-June
10/05/2012 15:34:54.071,1283.50,686.08,1455.36,2012/May-June
10/05/2012 20:56:25.219,1289.02,613.75,1427.68,2012/May-June
12/05/2012 02:01:30.865,1252.83,642.07,1407.78,2012/May-June
12/05/2012 03:21:07.461,1264.81,645.96,1420.21,2012/May-June
13/05/2012 07:53:25.312,1300.94,268.56,1328.37,2012/May-June
13/05/2012 09:08:04.800,1175.27,720.71,1378.65,2012/May-June
13/05/2012 12:25:34.525,1216.43,547.82,1334.10,2012/May-June
13/05/2012 23:01:28.705,1115.83,526.62,1233.85,2012/May-June
14/05/2012 16:06:29.788,1409.90,228.80,1428.34,2012/May-June
16/05/2012 00:19:33.500,1207.23,268.78,1236.79,2012/May-June
16/05/2012 00:20:03.731,1237.86,308.15,1275.64,2012/May-June
16/05/2012 00:20:29.732,1222.24,223.21,1242.45,2012/May-June
16/05/2012 08:31:02.710,1184.75,507.47,1288.86,2012/May-June
16/05/2012 14:31:46.998,1224.46,626.87,1375.60,2012/May-June
16/05/2012 20:25:44.603,1231.05,237.94,1253.83,2012/May-June
19/05/2012 00:05:54.219,1288.85,703.96,1468.57,2012/May-June
19/05/2012 17:12:59.273,1316.94,649.69,1468.48,2012/May-June
20/05/2012 01:05:38.253,1231.20,654.89,1394.54,2012/May-June
20/05/2012 16:38:45.663,1219.56,249.16,1244.75,2012/May-June
21/05/2012 04:35:03.405,1302.92,487.12,1391.01,2012/May-June
